id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-393276,2017-09-26,000001,Vente,45000,,,LE COURNEAU,B013,55110,55119,Cléry-le-Petit,55,,,55119000ZC0027,,,,,,,,,,,,,0,,,,,T,terres,,,570,5.177445,49.3655
2017-393277,2017-09-29,000001,Vente,5000,,,LE VILLAGE,B112,55400,55191,Foameix-Ornel,55,,,55191000AB0034,,,,,,,,,,,,,0,,,,,P,prés,,,1450,5.606308,49.234226
2017-393278,2017-09-29,000001,Vente,32000,,,LE HAUT PRE,B054,55400,55191,Foameix-Ornel,55,,,55191393ZC0001,,,,,,,,,,,,,0,,,,,L,landes,,,6870,5.600217,49.242078
2017-393278,2017-09-29,000001,Vente,32000,,,LE HAUT PRE,B054,55400,55191,Foameix-Ornel,55,,,55191393ZC0001,,,,,,,,,,,,,0,,,,,T,terres,,,9920,5.600217,49.242078
2017-393278,2017-09-29,000001,Vente,32000,,,SUR TIERONVILLE,B105,55400,55191,Foameix-Ornel,55,,,55191000ZB0013,,,,,,,,,,,,,0,,,,,L,landes,,,4800,5.599318,49.242975
2017-393278,2017-09-29,000001,Vente,32000,,,SUR TIERONVILLE,B105,55400,55191,Foameix-Ornel,55,,,55191000ZB0013,,,,,,,,,,,,,0,,,,,T,terres,,,9310,5.599318,49.242975
2017-393278,2017-09-29,000001,Vente,32000,,,SUR TIERONVILLE,B105,55400,55191,Foameix-Ornel,55,,,55191000ZB0013,,,,,,,,,,,,,0,,,,,T,terres,,,35950,5.599318,49.242975
2017-393278,2017-09-29,000001,Vente,32000,,,SUR TIERONVILLE,B105,55400,55191,Foameix-Ornel,55,,,55191000ZB0013,,,,,,,,,,,,,0,,,,,P,prés,,,23850,5.599318,49.242975
2017-393278,2017-09-29,000001,Vente,32000,,,SUR TIERONVILLE,B105,55400,55191,Foameix-Ornel,55,,,55191000ZB0014,,,,,,,,,,,,,0,,,,,P,prés,,,1500,5.597137,49.244888
2017-393279,2017-10-02,000001,Vente,1250,,,LE BREUIL,B009,55400,55211,Gincrey,55,,,55211000ZB0023,,,,,,,,,,,,,0,,,,,VE,vergers,,,830,5.574153,49.245786
2017-393280,2017-09-29,000001,Vente,106.95,,,LE VILLAGE,B112,55400,55191,Foameix-Ornel,55,,,55191000AB0207,,,,,,,,,,,,,0,,,,,P,prés,,,31,5.606124,49.234207
2017-393281,2017-09-27,000001,Vente,145000,16,,RUE DES LILAS,0215,55700,55502,Stenay,55,,,55502000ZH0036,,,,,,,,,,,,,0,1,Maison,123,4,S,sols,,,1133,5.196973,49.496086
2017-393281,2017-09-27,000001,Vente,145000,16,,RUE DES LILAS,0215,55700,55502,Stenay,55,,,55502000ZH0036,,,,,,,,,,,,,0,1,Maison,123,4,VE,vergers,,,2791,5.196973,49.496086
2017-393282,2017-09-20,000001,Vente,154600,6,B,RTE NATIONALE,0038,55400,55458,Saint-Jean-lès-Buzy,55,,,554580000C1198,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,715,5.729437,49.167169
2017-393283,2017-09-26,000001,Vente,17000,,,LE VILLAGE DE VILLERS,B066,55110,55561,Villers-devant-Dun,55,,,555610000A0434,,,,,,,,,,,,,0,,,,,P,prés,,,477,5.10968,49.397209
2017-393283,2017-09-26,000001,Vente,17000,,,LE VILLAGE DE VILLERS,B066,55110,55561,Villers-devant-Dun,55,,,555610000A0435,,,,,,,,,,,,,0,,,,,P,prés,,,425,5.10945,49.397277
2017-393283,2017-09-26,000001,Vente,17000,4,,RUE DE LA MOREE,0030,55110,55561,Villers-devant-Dun,55,,,555610000A0436,,,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,345,5.109252,49.397166
2017-393284,2017-09-18,000001,Vente,38000,,,LE VILLAGE,B031,55150,55572,Vittarville,55,,,55572000AB0109,,,,,,,,,,,,,0,,,,,P,prés,,,525,5.411492,49.39359
2017-393285,2017-10-02,000001,Vente,15000,,,LE VILLAGE,B102,55230,55299,Loison,55,,,55299000AB0065,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,505,5.61357,49.309852
2017-393285,2017-10-02,000001,Vente,15000,,,LE VILLAGE,B102,55230,55299,Loison,55,,,55299000AB0065,,,,,,,,,,,,,0,,,,,S,sols,,,180,5.61357,49.309852
2017-393286,2017-07-13,000001,Adjudication,32000,2,,RLE AUX CHAMPS,0005,55400,55578,Warcq,55,,,555780000A0361,,,,,,,,,,,,,0,1,Maison,42,2,S,sols,,,213,5.653051,49.191509
2017-393287,2017-09-28,000001,Vente,22290,,,GRUSSET,B158,55120,55014,Aubréville,55,,,55014000ZE0071,,,,,,,,,,,,,0,,,,,T,terres,,,2229,5.084072,49.143278
2017-393288,2017-09-15,000001,Echange,450,,,L HOPITAL,B371,55120,55117,Clermont-en-Argonne,55,,,55117020ZC0039,,,,,,,,,,,,,0,,,,,P,prés,,,800,5.105737,49.102803
2017-393289,2017-09-15,000002,Echange,1091,,,L HOPITAL,B371,55120,55117,Clermont-en-Argonne,55,,,55117020ZC0053,,,,,,,,,,,,,0,,,,,T,terres,,,1939,5.103198,49.10257
2017-393290,2017-09-29,000001,Vente,300,,,LE VILLAGE,B036,55700,55095,Cesse,55,,,55095000AB0206,,,,,,,,,,,,,0,,,,,S,sols,,,6,5.156754,49.511711
2017-393290,2017-09-29,000001,Vente,300,,,LE VILLAGE,B036,55700,55095,Cesse,55,,,55095000AB0212,,,,,,,,,,,,,0,,,,,S,sols,,,33,5.156849,49.511707
2017-393291,2017-10-04,000001,Vente,2000,,,WASSIEUX,B065,55600,55324,Marville,55,,,55324000ZO0079,,,,,,,,,,,,,0,,,,,P,prés,,,2920,5.453298,49.449193
2017-393292,2017-09-29,000001,Vente,17500,,,LES CHENEVIERES,B024,55700,55408,Pouilly-sur-Meuse,55,,,55408000ZC0003,,,,,,,,,,,,,0,,,,,P,prés,,,1550,5.10868,49.541281
2017-393293,2017-09-28,000001,Vente,55000,,,LE VILLAGE,B029,55700,55037,Beaufort-en-Argonne,55,,,55037000AB0145,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,1255,5.114298,49.470998
2017-393293,2017-09-28,000001,Vente,55000,16,,GR GRAND  RUE,0020,55700,55037,Beaufort-en-Argonne,55,,,55037000AB0146,,,,,,,,,,,,,0,1,Maison,154,3,S,sols,,,375,5.114505,49.471393
2017-393294,2017-09-22,000001,Vente,40000,,,LE VERUT,B107,55600,55109,Chauvency-le-Château,55,,,551090000A0178,,,,,,,,,,,,,0,,,,,S,sols,,,176,5.32538,49.545046
2017-393294,2017-09-22,000001,Vente,40000,,,LE VERUT,B107,55600,55109,Chauvency-le-Château,55,,,551090000A0179,,,,,,,,,,,,,0,,,,,P,prés,,,74054,5.326492,49.545882
2017-393295,2017-09-28,000002,Vente,1500,,,LA PROMENADE,B115,55600,55351,Montmédy,55,,,553510000A0269,,,,,,,,,,,,,0,,,,,J,jardins,,,74,5.363571,49.525407
2017-393296,2017-09-22,000001,Vente,192600,,,LA VILLE,B064,55600,55324,Marville,55,,,55324000AB0329,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,780,5.457671,49.451623
2017-393296,2017-09-22,000001,Vente,192600,7,,RUE DU BAL,0005,55600,55324,Marville,55,,,55324000AB0330,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,85,5.457839,49.451761
2017-393296,2017-09-22,000001,Vente,192600,13,,GR GRANDE RUE,0070,55600,55324,Marville,55,,,55324000AB0333,,,,,,,,,,,,,0,1,Maison,150,8,S,sols,,,695,5.457666,49.45193
2017-393297,2017-10-05,000001,Vente,99600,20,,ALL DE LA CARAFIOLE,0147,55100,55545,Verdun,55,,,55545000AP0107,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,748,5.398559,49.151851
2017-393298,2017-10-06,000001,Vente,2500,,,LE CLOS LA COMBLE,B045,55110,55146,Dannevoux,55,,,55146000ZL0002,,,,,,,,,,,,,0,,,,,T,terres,,,975,5.239653,49.308657
2017-393299,2017-10-06,000001,Vente,7500,,,BAS DE PRAIE,B004,55600,55110,Chauvency-Saint-Hubert,55,,,551100000B0207,,,,,,,,,,,,,0,,,,,P,prés,,,14360,5.293743,49.536628
2017-393299,2017-10-06,000001,Vente,7500,,,LE CARROUSSEL,B013,55600,55110,Chauvency-Saint-Hubert,55,,,551100000B0244,,,,,,,,,,,,,0,,,,,P,prés,,,4965,5.296122,49.539264
2017-393300,2017-10-16,000001,Vente,21492,,,CUMONT,B013,55600,55324,Marville,55,,,55324000ZO0296,,,,,,,,,,,,,0,,,,,T,terres,,,597,5.451438,49.449242
2017-393301,2017-10-12,000001,Vente,23040,,,LA REDOUTE,B049,55600,55508,Thonne-la-Long,55,,,55508000ZC0057,,,,,,,,,,,,,0,,,,,T,terres,,,20170,5.45235,49.562345
2017-393301,2017-10-12,000001,Vente,23040,,,LA REDOUTE,B049,55600,55508,Thonne-la-Long,55,,,55508000ZC0063,,,,,,,,,,,,,0,,,,,T,terres,,,8580,5.455681,49.565812
2017-393301,2017-10-12,000001,Vente,23040,,,LA REDOUTE,B049,55600,55508,Thonne-la-Long,55,,,55508000ZC0064,,,,,,,,,,,,,0,,,,,T,terres,,,650,5.456777,49.566868
2017-393301,2017-10-12,000001,Vente,23040,,,LA REDOUTE,B049,55600,55508,Thonne-la-Long,55,,,55508000ZC0065,,,,,,,,,,,,,0,,,,,T,terres,,,9000,5.455177,49.565987
2017-393302,2017-09-29,000001,Vente,58520,,,L ILETTE,B029,55110,55471,Saulmory-Villefranche,55,55471,Saulmory-et-Villefranche,55471000ZD0046,,,,,,,,,,,,,0,,,,,P,prés,,,40180,5.183603,49.440951
2017-393302,2017-09-29,000001,Vente,58520,,,LE BRUZE,B005,55110,55471,Saulmory-Villefranche,55,55471,Saulmory-et-Villefranche,55471000ZD0062,,,,,,,,,,,,,0,,,,,P,prés,,,36320,5.179855,49.441169
2017-393302,2017-09-29,000001,Vente,58520,,,LE BRUZE,B005,55110,55471,Saulmory-Villefranche,55,55471,Saulmory-et-Villefranche,55471000ZD0062,,,,,,,,,,,,,0,,,,,P,prés,,,18160,5.179855,49.441169
2017-393302,2017-09-29,000001,Vente,58520,,,LE BRUZE,B005,55110,55471,Saulmory-Villefranche,55,55471,Saulmory-et-Villefranche,55471000ZD0062,,,,,,,,,,,,,0,,,,,T,terres,,,17190,5.179855,49.441169
2017-393302,2017-09-29,000001,Vente,58520,,,L ILETTE,B029,55110,55471,Saulmory-Villefranche,55,55471,Saulmory-et-Villefranche,55471000ZD0068,,,,,,,,,,,,,0,,,,,P,prés,,,4910,5.182479,49.442465
2017-393302,2017-09-29,000001,Vente,58520,,,LE BRUZE,B005,55110,55471,Saulmory-Villefranche,55,55471,Saulmory-et-Villefranche,55471000ZD0069,,,,,,,,,,,,,0,,,,,P,prés,,,280,5.18114,49.442537
2017-393303,2017-09-28,000001,Vente,48000,2,,RUE DE LA LIBERATION,0110,55120,55117,Clermont-en-Argonne,55,,,55117000AB0072,,,,,,,,,,,,,0,1,Maison,85,3,S,sols,,,255,5.069184,49.105472
2017-393303,2017-09-28,000001,Vente,48000,,,LE CHAMPLET,B021,55120,55117,Clermont-en-Argonne,55,,,551170000C0020,,,,,,,,,,,,,0,,,,,P,prés,,,610,5.065651,49.097364
2017-393304,2017-09-27,000001,Vente,24000,,,AU DESSUS DU CHATEAU,B007,55230,55013,Arrancy-sur-Crusne,55,,,55013000ZR0014,,,,,,,,,,,,,0,,,,,T,terres,,,4030,5.649563,49.411551
2017-393304,2017-09-27,000001,Vente,24000,,,AU DESSUS DU CHATEAU,B007,55230,55013,Arrancy-sur-Crusne,55,,,55013000ZR0015,,,,,,,,,,,,,0,,,,,T,terres,,,1772,,
2017-393305,2017-10-02,000001,Vente,47000,2,A,RUE DU COL DRIANT,0005,55100,55073,Bras-sur-Meuse,55,,,55073000AC0286,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,100,0,S,sols,,,114,5.376853,49.208787
2017-393306,2017-10-03,000001,Vente,107000,14,,ALL DU BELLAY,0125,55400,55181,Étain,55,,,55181000AM0420,,,94,109.84,,,,,,,,,1,1,Maison,110,5,,,,,,5.628623,49.223432
2017-393307,2017-10-06,000001,Vente,21425,,,VIGNEVILLE,B053,55100,55047,Béthelainville,55,,,550470000A1273,,,,,,,,,,,,,0,,,,,S,sols,,,275,5.237864,49.176239
2017-393307,2017-10-06,000001,Vente,21425,,,VIGNEVILLE,B053,55100,55047,Béthelainville,55,,,55047000ZB0104,,,,,,,,,,,,,0,,,,,P,prés,,,4010,5.238119,49.176008
2017-393308,2017-09-29,000001,Vente,110000,32,,RUE SAINT PIERRE,1300,55100,55545,Verdun,55,,,55545000AM0026,,,2,90,,,,,,,,,1,4,Local industriel. commercial ou assimilé,53,0,,,,,,5.383201,49.162004
2017-393308,2017-09-29,000001,Vente,110000,32,,RUE SAINT PIERRE,1300,55100,55545,Verdun,55,,,55545000AM0026,,,2,90,,,,,,,,,1,2,Appartement,80,3,,,,,,5.383201,49.162004
2017-393309,2017-10-10,000001,Vente,272000,2,,RUE EUGENE SIMONOT,0430,55100,55545,Verdun,55,,,55545000BY0336,,,,,,,,,,,,,0,1,Maison,145,5,S,sols,,,520,5.401443,49.16351
2017-393310,2017-09-30,000001,Vente,15000,,,LE VILLAGE,B055,55120,55199,Froidos,55,,,55199000AB0274,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,615,5.124432,49.060486
2017-393310,2017-09-30,000001,Vente,15000,15,B,GR GRANDE RUE,0015,55120,55199,Froidos,55,,,55199000AB0276,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,460,5.124105,49.060488
2017-393311,2017-09-29,000001,Vente,1000,,,LA BORNE SAINT PIERRE,B012,55700,55502,Stenay,55,,,55502000ZK0013,,,,,,,,,,,,,0,,,,,L,landes,,,15380,5.190625,49.461206
2017-393312,2017-10-09,000001,Vente,35400,,,VILLAGE SUD,B194,55320,55154,Dieue-sur-Meuse,55,,,55154000ZM0227,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,708,5.424988,49.067817
2017-393313,2017-10-05,000001,Vente,29678,,,JAHEISSAU,B035,55400,55219,Grimaucourt-en-Woëvre,55,,,55219000ZB0004,,,,,,,,,,,,,0,,,,,T,terres,,,3060,5.560199,49.168694
2017-393313,2017-10-05,000001,Vente,29678,,,JAHEISSAU,B035,55400,55219,Grimaucourt-en-Woëvre,55,,,55219000ZB0005,,,,,,,,,,,,,0,,,,,P,prés,,,2700,5.560324,49.168418
2017-393313,2017-10-05,000001,Vente,29678,,,JAHEISSAU,B035,55400,55219,Grimaucourt-en-Woëvre,55,,,55219000ZB0005,,,,,,,,,,,,,0,,,,,T,terres,,,3250,5.560324,49.168418
2017-393313,2017-10-05,000001,Vente,29678,,,LE DEROMPY,B019,55400,55219,Grimaucourt-en-Woëvre,55,,,55219000ZB0013,,,,,,,,,,,,,0,,,,,T,terres,,,14550,5.564385,49.170791
2017-393313,2017-10-05,000001,Vente,29678,,,LE DEROMPY,B019,55400,55219,Grimaucourt-en-Woëvre,55,,,55219000ZB0013,,,,,,,,,,,,,0,,,,,T,terres,,,14600,5.564385,49.170791
2017-393313,2017-10-05,000001,Vente,29678,,,LE DEROMPY,B019,55400,55219,Grimaucourt-en-Woëvre,55,,,55219000ZB0013,,,,,,,,,,,,,0,,,,,P,prés,,,16750,5.564385,49.170791
2017-393313,2017-10-05,000001,Vente,29678,,,LE DEROMPY,B019,55400,55219,Grimaucourt-en-Woëvre,55,,,55219000ZB0013,,,,,,,,,,,,,0,,,,,T,terres,,,11040,5.564385,49.170791
2017-393314,2017-09-22,000001,Vente,35000,9200,,RUE DU MILIEU,0060,55230,55013,Arrancy-sur-Crusne,55,,,55013000AA0104,,,,,,,,,,,,,0,1,Maison,90,3,S,sols,,,54,5.6601,49.413186
2017-393315,2017-09-28,000001,Vente,50000,,,LE VILLAGE,B063,55150,55461,Saint-Laurent-sur-Othain,55,,,55461000AB0172,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,740,5.533895,49.396888
2017-393315,2017-09-28,000001,Vente,50000,,,LE VILLAGE,B063,55150,55461,Saint-Laurent-sur-Othain,55,,,55461000AB0172,,,,,,,,,,,,,0,,,,,S,sols,,,155,5.533895,49.396888
2017-393315,2017-09-28,000001,Vente,50000,5,,RUE DU CHATEAU PERSIN,0015,55150,55461,Saint-Laurent-sur-Othain,55,,,55461000AB0174,,,,,,,,,,,,,0,1,Maison,70,3,S,sols,,,93,5.533991,49.396684
2017-393316,2017-09-25,000002,Vente,125000,5,,RUE DE LA FONTAINE,0010,55220,55525,Vadelaincourt,55,,,55525000ZC0036,,,,,,,,,,,,,0,1,Maison,421,15,J,jardins,POTAG,Jardin potager,488,5.264672,49.070364
2017-393316,2017-09-25,000002,Vente,125000,5,,RUE DE LA FONTAINE,0010,55220,55525,Vadelaincourt,55,,,55525000ZC0036,,,,,,,,,,,,,0,1,Maison,421,15,P,prés,,,2736,5.264672,49.070364
2017-393316,2017-09-25,000002,Vente,125000,5,,RUE DE LA FONTAINE,0010,55220,55525,Vadelaincourt,55,,,55525000ZC0036,,,,,,,,,,,,,0,1,Maison,84,2,P,prés,,,2736,5.264672,49.070364
2017-393316,2017-09-25,000002,Vente,125000,5,,RUE DE LA FONTAINE,0010,55220,55525,Vadelaincourt,55,,,55525000ZC0036,,,,,,,,,,,,,0,1,Maison,421,15,P,prés,,,10167,5.264672,49.070364
2017-393316,2017-09-25,000002,Vente,125000,5,,RUE DE LA FONTAINE,0010,55220,55525,Vadelaincourt,55,,,55525000ZC0036,,,,,,,,,,,,,0,1,Maison,84,2,P,prés,,,10167,5.264672,49.070364
2017-393316,2017-09-25,000002,Vente,125000,5,,RUE DE LA FONTAINE,0010,55220,55525,Vadelaincourt,55,,,55525000ZC0036,,,,,,,,,,,,,0,1,Maison,84,2,J,jardins,POTAG,Jardin potager,488,5.264672,49.070364
2017-393316,2017-09-25,000002,Vente,125000,5,,RUE DE LA FONTAINE,0010,55220,55525,Vadelaincourt,55,,,55525000ZC0036,,,,,,,,,,,,,0,1,Maison,421,15,S,sols,,,1138,5.264672,49.070364
2017-393316,2017-09-25,000002,Vente,125000,5,,RUE DE LA FONTAINE,0010,55220,55525,Vadelaincourt,55,,,55525000ZC0036,,,,,,,,,,,,,0,1,Maison,84,2,S,sols,,,1138,5.264672,49.070364
2017-393316,2017-09-25,000002,Vente,125000,,,LE VILLAGE,B112,55220,55525,Vadelaincourt,55,,,55525000ZC0053,,,,,,,,,,,,,0,,,,,S,sols,,,354,5.263671,49.070641
2017-393316,2017-09-25,000002,Vente,125000,,,LE VILLAGE,B112,55220,55525,Vadelaincourt,55,,,55525000ZC0073,,,,,,,,,,,,,0,,,,,P,prés,,,1170,5.264916,49.069711
2017-393316,2017-09-25,000002,Vente,125000,,,LE VILLAGE,B112,55220,55525,Vadelaincourt,55,,,55525000ZC0073,,,,,,,,,,,,,0,,,,,P,prés,,,1611,5.264916,49.069711
2017-393317,2017-10-06,000001,Vente,24000,14,,RUE LEON GREINER,0520,55240,55063,Bouligny,55,,,55063000AB0317,,,,,,,,,,,,,0,1,Maison,71,3,S,sols,,,490,5.719876,49.289115
2017-393318,2017-09-22,000001,Vente,60000,34,,RUE DU PRE POMMERE,1114,55100,55545,Verdun,55,,,55545000BY0462,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,5.397157,49.160549
2017-393318,2017-09-22,000001,Vente,60000,34,,RUE DU PRE POMMERE,1114,55100,55545,Verdun,55,,,55545000BY0462,,,22,59.77,,,,,,,,,1,2,Appartement,60,3,,,,,,5.397157,49.160549
2017-393319,2017-10-18,000001,Vente,26776.51,,,CHANTRAINE,B011,55110,55338,Milly-sur-Bradon,55,,,55338000ZE0100,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1076,5.200887,49.395253
2017-393320,2017-09-15,000001,Vente,1000,,,LE POLYGONE,B124,55840,55505,Thierville-sur-Meuse,55,,,55505000AV0472,,,,,,,,,,,,,0,,,,,P,prés,,,96,5.367841,49.16532
2017-393320,2017-09-15,000001,Vente,1000,,,JARDIN FONTAINE,B080,55840,55505,Thierville-sur-Meuse,55,,,55505000AV0474,,,,,,,,,,,,,0,,,,,S,sols,,,4,5.367821,49.165308
2017-393321,2017-09-19,000001,Vente,87000,71,B,AV MIRIBEL,0905,55100,55545,Verdun,55,,,55545000BT0125,,,2,72.25,,,,,,,,,1,2,Appartement,72,3,,,,,,5.395142,49.168055
2017-393322,2017-09-14,000001,Vente,125000,9003,,RUE DU COULMIER,0280,55100,55545,Verdun,55,,,55545000BY0632,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,27,5.396812,49.163299
2017-393322,2017-09-14,000001,Vente,125000,18,,AV DU MARECHAL JOFFRE,0837,55100,55545,Verdun,55,,,55545000BY0708,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,689,5.396876,49.163543
2017-393323,2017-10-02,000001,Vente,5000,,,LES CAURIERS,B007,55700,55083,Brouennes,55,,,55083000ZC0034,,,,,,,,,,,,,0,,,,,L,landes,,,2350,5.25863,49.52207
2017-393323,2017-10-02,000001,Vente,5000,,,LES CAURIERS,B007,55700,55083,Brouennes,55,,,55083000ZC0035,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,8120,5.259007,49.522355
2017-393323,2017-10-02,000001,Vente,5000,,,LES CAURIERS,B007,55700,55083,Brouennes,55,,,55083000ZC0036,,,,,,,,,,,,,0,,,,,L,landes,,,910,5.259358,49.522361
2017-393323,2017-10-02,000001,Vente,5000,,,LES CAURIERS,B007,55700,55083,Brouennes,55,,,55083000ZC0038,,,,,,,,,,,,,0,,,,,L,landes,,,312,5.25969,49.52208
2017-393323,2017-10-02,000001,Vente,5000,,,LES CAURIERS,B007,55700,55083,Brouennes,55,,,55083000ZC0042,,,,,,,,,,,,,0,,,,,L,landes,,,2290,5.259806,49.522249
2017-393324,2017-10-05,000002,Vente,200000,3,,RUE DE L ASPIRANT BUFFET,0052,55100,55545,Verdun,55,,,55545000AO0672,,,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,1965,,
2017-393325,2017-10-05,000001,Vente,131000,47,,RUE ANDRE MAGINOT,0025,55400,55181,Étain,55,,,55181000AM0420,,,276,,,,,,,,,,1,1,Maison,110,5,,,,,,5.628623,49.223432
2017-393326,2017-08-10,000001,Vente,190000,17,,RUE DE DUN,0030,55110,55338,Milly-sur-Bradon,55,,,55338000ZH0069,,,,,,,,,,,,,0,1,Maison,124,4,S,sols,,,500,5.2016,49.394833
2017-393326,2017-08-10,000001,Vente,190000,17,,RUE DE DUN,0030,55110,55338,Milly-sur-Bradon,55,,,55338000ZH0069,,,,,,,,,,,,,0,1,Maison,124,4,P,prés,,,1944,5.2016,49.394833
2017-393327,2017-10-09,000001,Vente,30000,79,,AV DE LA 42EME DIVISION,1144,55100,55545,Verdun,55,,,55545000BT0086,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,50,0,S,sols,,,92,5.395812,49.164019
2017-393328,2017-09-29,000001,Vente,130000,2,,RUE DE CLERMONT,0247,55100,55545,Verdun,55,,,55545000CY0204,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,300,0,S,sols,,,360,5.34652,49.149478
2017-393328,2017-09-29,000001,Vente,130000,,,REGRET,B116,55100,55545,Verdun,55,,,55545000CY0205,,,,,,,,,,,,,0,,,,,S,sols,,,540,5.346677,49.149558
2017-393328,2017-09-29,000001,Vente,130000,,,REGRET,B116,55100,55545,Verdun,55,,,55545000CY0206,,,,,,,,,,,,,0,,,,,VE,vergers,,,1359,5.346359,49.149882
2017-393328,2017-09-29,000001,Vente,130000,,,REGRET,B116,55100,55545,Verdun,55,,,55545000CY0222,,,,,,,,,,,,,0,,,,,S,sols,,,1006,5.346287,49.149576
2017-393328,2017-09-29,000001,Vente,130000,,,DERRIERE REGRET,B043,55100,55545,Verdun,55,,,55545000ZH0191,,,,,,,,,,,,,0,,,,,P,prés,,,899,5.345941,49.149954
2017-393328,2017-09-29,000001,Vente,130000,,,HEURTELOUP,B091,55100,55545,Verdun,55,,,55545000ZI0003,,,,,,,,,,,,,0,,,,,P,prés,,,1160,5.346391,49.148793
2017-393329,2017-10-11,000001,Vente,3500,,,BARONCOURT,B001,55240,55158,Dommary-Baroncourt,55,,,55158000AI0064,,,,,,,,,,,,,0,,,,,S,sols,,,51,5.705814,49.284981
2017-393329,2017-10-11,000001,Vente,3500,13,,RUE DU MOULIN,0050,55240,55158,Dommary-Baroncourt,55,,,55158000AI0066,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,188,5.706052,49.285031
2017-393329,2017-10-11,000001,Vente,3500,13,,RUE DU MOULIN,0050,55240,55158,Dommary-Baroncourt,55,,,55158000AI0066,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,188,5.706052,49.285031
2017-393330,2017-10-11,000001,Vente,94900,4,,RUE DE L HOTEL DE VILLE,0065,55230,55500,Spincourt,55,,,55500000AB0057,,,,,,,,,,,,,0,1,Maison,142,6,S,sols,,,207,5.666805,49.328819
2017-393331,2017-10-09,000001,Vente,60000,,,LE VILLAGE,B085,55400,55356,Moranville,55,,,553560000B0455,,,,,,,,,,,,,0,,,,,T,terres,,,3430,5.544664,49.17707
2017-393331,2017-10-09,000001,Vente,60000,,,LE VILLAGE,B085,55400,55356,Moranville,55,,,553560000B0455,,,,,,,,,,,,,0,,,,,S,sols,,,360,5.544664,49.17707
2017-393331,2017-10-09,000001,Vente,60000,3,,RUE DU BOIS,0015,55400,55356,Moranville,55,,,553560000B0456,,,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,660,5.545002,49.177642
2017-393332,2017-10-09,000001,Vente,30000,8,,RUE BASSE,0005,55400,55357,Morgemoulin,55,,,55357000AB0049,,,,,,,,,,,,,0,1,Maison,59,2,S,sols,,,315,5.581479,49.233436
2017-393333,2017-09-25,000002,Echange,50,,,LE VILLAGE SUD,B154,55230,55013,Arrancy-sur-Crusne,55,,,55013000AB0191,,,,,,,,,,,,,0,,,,,P,prés,,,155,5.660298,49.410573
2017-393333,2017-09-25,000003,Echange,50,,,LE VILLAGE NORD,B153,55230,55013,Arrancy-sur-Crusne,55,,,55013000AA0221,,,,,,,,,,,,,0,,,,,S,sols,,,85,5.660185,49.413215
2017-393334,2017-10-13,000001,Vente,30000,9001,,RUE FERNAND LEGAY,0270,55240,55063,Bouligny,55,,,55063000AE0192,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,20,5.740528,49.292756
2017-393334,2017-10-13,000001,Vente,30000,,,LE VILLAGE,B066,55240,55063,Bouligny,55,,,55063000AE0306,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,1224,5.740527,49.292798
2017-393334,2017-10-13,000001,Vente,30000,,,LE VILLAGE,B066,55240,55063,Bouligny,55,,,55063000AE0306,,,,,,,,,,,,,0,,,,,S,sols,,,16,5.740527,49.292798
