id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-303779,2017-11-20,000001,Vente,615200,3,,RUE BREMONTIER,0013,40660,40187,Moliets-et-Maa,40,,,40187000BB0187,,,,,,,,,,,,,0,1,Maison,128,4,S,sols,,,1208,-1.385909,43.842098
2017-303780,2017-11-17,000001,Vente,161600,336,,RUE DES MESANGES,0423,40990,40279,Saint-Paul-lès-Dax,40,,,40279000BI1769,,,2027,68.18,2115,,4005,,,,,,3,2,Appartement,69,3,,,,,,-1.060782,43.730731
2017-303781,2017-11-15,000001,Vente,60000,3,,AV DE LOGRONO,1226,40100,40088,Dax,40,,,40088000CN0150,,,314,36.07,,,,,,,,,1,2,Appartement,35,1,,,,,,-1.047497,43.71446
2017-303782,2017-11-15,000001,Vente,105000,241,,RUE DU BOSQUET,0760,40990,40279,Saint-Paul-lès-Dax,40,,,40279000BI1867,,,102,,103,,28,62.82,,,,,3,2,Appartement,62,3,,,,,,-1.06126,43.74191
2017-303783,2017-11-28,000001,Vente,150000,571,,RTE DE MONTFORT,0180,40180,40063,Candresse,40,,,400630000B0685,,,,,,,,,,,,,0,1,Maison,83,5,S,sols,,,1000,-0.974855,43.711608
2017-303784,2017-11-30,000001,Vente,1075507,54,,IMP DE PAU,0498,40150,40304,Soorts-Hossegor,40,,,40304000BE0015,,,,,,,,,,,,,0,1,Maison,200,5,S,sols,,,700,-1.412312,43.663404
2017-303784,2017-11-30,000001,Vente,1075507,54,,IMP DE PAU,0498,40150,40304,Soorts-Hossegor,40,,,40304000BE0015,,,,,,,,,,,,,0,1,Maison,200,5,AG,terrains d'agrément,,,745,-1.412312,43.663404
2017-303785,2017-11-09,000001,Vente,160000,13,,CLOS DU BIGNAOU,0033,40180,40113,Goos,40,,,401130000B0964,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,1088,-0.898432,43.728569
2017-303786,2017-11-27,000001,Vente,140000,1,B,RUE BERNARD PONTNEAU,2610,40140,40310,Soustons,40,,,40310000AB0213,,,19,,,,,,,,,,1,3,Dépendance,,0,S,sols,,,3,-1.328076,43.751221
2017-303786,2017-11-27,000001,Vente,140000,1,B,RUE BERNARD PONTNEAU,2610,40140,40310,Soustons,40,,,40310000AB0213,,,17,63.43,,,,,,,,,1,2,Appartement,63,3,S,sols,,,135,-1.328076,43.751221
2017-303787,2017-11-10,000001,Vente,42000,,,MOMBRUN,B028,40180,40244,Rivière-Saas-et-Gourby,40,,,402440000D0361,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,764,,
2017-303788,2017-11-27,000001,Vente,287610,15,,RTE D'AZUR,1321,40140,40310,Soustons,40,,,40310000AE0401,,,,,,,,,,,,,0,1,Maison,105,3,S,sols,,,661,-1.318013,43.759229
2017-303789,2017-11-14,000001,Vente,3000,6,,RUE DE L ADOUR,0030,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AC0410,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.059933,43.723624
2017-303790,2017-11-10,000001,Vente,251000,361,,RUE GRACIAN,0045,40990,40003,Angoumé,40,,,400030000B0569,,,,,,,,,,,,,0,1,Maison,119,4,S,sols,,,1146,,
2017-303791,2017-11-17,000001,Vente,215000,67,,RTE DE COSLOUS,0215,40990,40315,Téthieu,40,,,403150000C0095,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,740,-0.965078,43.743562
2017-303791,2017-11-17,000001,Vente,215000,67,,RTE DE COSLOUS,0215,40990,40315,Téthieu,40,,,403150000C0096,,,,,,,,,,,,,0,1,Maison,120,5,S,sols,,,1040,-0.965009,43.743381
2017-303791,2017-11-17,000001,Vente,215000,,,LETACHIE,B017,40990,40315,Téthieu,40,,,403150000C0097,,,,,,,,,,,,,0,,,,,P,prés,,,1010,-0.964652,43.743307
2017-303791,2017-11-17,000001,Vente,215000,,,LETACHIE,B017,40990,40315,Téthieu,40,,,403150000C0098,,,,,,,,,,,,,0,,,,,VI,vignes,,,1010,-0.964602,43.743468
2017-303792,2017-11-15,000001,Vente,180000,5,,RUE ISIDORE SALLES,0976,40100,40088,Dax,40,,,40088000BR0114,,,,,,,,,,,,,0,1,Maison,92,5,S,sols,,,463,-1.055738,43.697709
2017-303793,2017-11-27,000001,Vente,81000,320,,LOT DOMAINE DE LA GRANGE NEUVE,A110,40230,40292,Saubrigues,40,,,40292000AB0704,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,527,-1.318612,43.609907
2017-303794,2017-11-27,000001,Vente,116850,46,,AV DE L OCEAN,0302,40530,40133,Labenne,40,,,40133000AM0353,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,365,-1.435884,43.592858
2017-303794,2017-11-27,000001,Vente,116850,,,AV DE L OCEAN,0302,40530,40133,Labenne,40,,,40133000AM0359,,,,,,,,,,,,,0,,,,,S,sols,,,93,-1.436593,43.593482
2017-303794,2017-11-27,000001,Vente,116850,,,AV DE L OCEAN,0302,40530,40133,Labenne,40,,,40133000AM0360,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,271,-1.435616,43.592928
2017-303794,2017-11-27,000001,Vente,116850,,,AV DE L OCEAN,0302,40530,40133,Labenne,40,,,40133000AM0361,,,,,,,,,,,,,0,,,,,S,sols,,,2146,-1.43547,43.592822
2017-303795,2017-11-30,000001,Vente,107400,9024,,AV NAPOLEON 1,0445,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AC1163,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.057769,43.723877
2017-303795,2017-11-30,000001,Vente,107400,8,,AV NAPOLEON 1,0445,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AC1163,,,332,46.16,354,,,,,,,,2,2,Appartement,45,2,,,,,,-1.057769,43.723877
2017-303796,2017-11-15,000001,Vente,38500,,,JOUAN,B076,40380,40104,Gamarde-les-Bains,40,,,401040000G0704,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1913,-0.887552,43.713827
2017-303797,2017-11-22,000001,Vente,150000,9,,HAM SABLAR,A195,40100,40088,Dax,40,,,40088000AI0207,,,,,,,,,,,,,0,1,Maison,50,3,S,sols,,,267,-1.056531,43.714386
2017-303797,2017-11-22,000001,Vente,150000,9,,HAM SABLAR,A195,40100,40088,Dax,40,,,40088000AI0207,,,,,,,,,,,,,0,1,Maison,16,2,S,sols,,,267,-1.056531,43.714386
2017-303797,2017-11-22,000001,Vente,150000,10,,HAM SABLAR,A195,40100,40088,Dax,40,,,40088000AI0210,,,,,,,,,,,,,0,,,,,S,sols,,,14,-1.056474,43.71449
2017-303798,2017-11-27,000001,Vente,55000,,,GRACIAN,B009,40230,40213,Orx,40,,,402130000D0404,,,,,,,,,,,,,0,,,,,T,terres,,,3310,-1.385942,43.605137
2017-303799,2017-11-16,000001,Vente,160000,19,,RUE DES ARTISANS,0490,40130,40065,Capbreton,40,,,40065000AR0517,,,1,53.55,,,,,,,,,1,2,Appartement,54,3,,,,,,-1.428063,43.641673
2017-303799,2017-11-16,000001,Vente,160000,19,,RUE DES ARTISANS,0490,40130,40065,Capbreton,40,,,40065000AR0517,,,37,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.428063,43.641673
2017-303800,2017-11-21,000001,Vente,150,,,RTE PREAU,1060,40990,40283,Saint-Vincent-de-Paul,40,,,40283000AN0357,,,,,,,,,,,,,0,,,,,J,jardins,,,178,-0.994916,43.751479
2017-303801,2017-09-18,000001,Vente,212000,19,,RUE DE L'EUROPE,0275,40390,40272,Saint-Martin-de-Hinx,40,,,402720000H1522,,,5,107.64,75,,,,,,,,2,2,Appartement,109,5,,,,,,,
2017-303802,2017-11-15,000001,Vente,196000,141,,RES MER ET GOLF-LE BOUCANIER,A065,40480,40328,Vieux-Boucau-les-Bains,40,,,40328000AN0156,,,141,48.08,,,,,,,,,1,2,Appartement,49,3,,,,,,-1.407322,43.783253
2017-303803,2017-11-20,000001,Vente,184900,,,NOZERES,B081,40290,40118,Habas,40,,,401180000A0354,,,,,,,,,,,,,0,,,,,J,jardins,,,519,-0.930474,43.583023
2017-303803,2017-11-20,000001,Vente,184900,,,NOZERES,B081,40290,40118,Habas,40,,,401180000A0355,,,,,,,,,,,,,0,,,,,T,terres,,,765,-0.93072,43.583031
2017-303803,2017-11-20,000001,Vente,184900,925,,RTE DE MOMISCAR,0080,40290,40118,Habas,40,,,401180000A0356,,,,,,,,,,,,,0,1,Maison,140,6,S,sols,,,1330,-0.930414,43.583344
2017-303804,2017-11-16,000001,Vente,124800,235,,CHE DE MARTICHOT,0159,40510,40296,Seignosse,40,,,40296000AC0274,,,,,,,,,,,,,0,1,Maison,35,3,S,sols,,,262,-1.362561,43.690712
2017-303805,2017-11-06,000001,Vente,291700,6,,AV DE MAHOS,0027,40390,40273,Saint-Martin-de-Seignanx,40,,,40273000AO0197,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,304,-1.388542,43.544063
2017-303806,2017-11-07,000002,Vente,158000,12,B,RUE DU SEIGNANX,0403,40180,40294,Saugnac-et-Cambran,40,,,40294000AC0363,,,,,,,,,,,,,0,,,,,S,sols,,,502,-0.992376,43.683252
2017-303807,2017-11-23,000001,Vente en l'état futur d'achèvement,210000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,1,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303807,2017-11-23,000001,Vente en l'état futur d'achèvement,210000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,19,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303807,2017-11-23,000001,Vente en l'état futur d'achèvement,210000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,50,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303808,2017-11-22,000001,Vente,10000,,,FOUR DE DOUSSEAU,B024,40140,40310,Soustons,40,,,40310000CT0452,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,25852,-1.377498,43.775815
2017-303808,2017-11-22,000001,Vente,10000,,,FOUR DE DOUSSEAU,B024,40140,40310,Soustons,40,,,40310000CT0455,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,754,-1.376925,43.776382
2017-303809,2017-11-27,000001,Vente en l'état futur d'achèvement,341000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,97,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303809,2017-11-27,000001,Vente en l'état futur d'achèvement,341000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,41,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303809,2017-11-27,000001,Vente en l'état futur d'achèvement,341000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,60,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303810,2017-11-27,000001,Vente en l'état futur d'achèvement,248000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,15,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303810,2017-11-27,000001,Vente en l'état futur d'achèvement,248000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,80,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303810,2017-11-27,000001,Vente en l'état futur d'achèvement,248000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,12,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303811,2017-11-22,000001,Vente,10500,,,RTE DE BESSOUAT,0112,40230,40261,Saint-Geours-de-Maremne,40,,,40261000BB0093,,,,,,,,,,,,,0,,,,,S,sols,,,245,-1.233412,43.693481
2017-303811,2017-11-22,000001,Vente,10500,,,BESSOUAT,B014,40230,40261,Saint-Geours-de-Maremne,40,,,40261000BB0094,,,,,,,,,,,,,0,,,,,S,sols,,,699,-1.233953,43.693133
2017-303811,2017-11-22,000001,Vente,10500,,,BESSOUAT,B014,40230,40261,Saint-Geours-de-Maremne,40,,,40261000BB0095,,,,,,,,,,,,,0,,,,,S,sols,,,1734,-1.232701,43.693808
2017-303812,2017-11-24,000001,Vente en l'état futur d'achèvement,247000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,83,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303812,2017-11-24,000001,Vente en l'état futur d'achèvement,247000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,37,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303812,2017-11-24,000001,Vente en l'état futur d'achèvement,247000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,21,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303813,2017-11-28,000001,Vente,117000,59,,RES MER ET GOLF BOUCANIER IV,A066,40480,40328,Vieux-Boucau-les-Bains,40,,,40328000AN0157,,,59,33.91,,,,,,,,,1,2,Appartement,34,3,,,,,,-1.406887,43.783808
2017-303814,2017-11-27,000001,Vente,145000,200,,ALL D'AOUCE,0120,40230,40036,Bénesse-Maremne,40,,,40036000AB0869,,,101,51.9,120,,127,,,,,,3,2,Appartement,53,2,,,,,,-1.363221,43.635851
2017-303815,2017-11-17,000001,Vente en l'état futur d'achèvement,221000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,43,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303815,2017-11-17,000001,Vente en l'état futur d'achèvement,221000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,67,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303815,2017-11-17,000001,Vente en l'état futur d'achèvement,221000,97,,AV DU PARC DES SPORTS,0282,40510,40296,Seignosse,40,,,40296000AA0011,,,32,,,,,,,,,,1,,,,,,,,,,-1.374668,43.691167
2017-303816,2017-11-22,000001,Vente en l'état futur d'achèvement,235000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,14,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303816,2017-11-22,000001,Vente en l'état futur d'achèvement,235000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,31,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303816,2017-11-22,000001,Vente en l'état futur d'achèvement,235000,8,,RUE LEON BLUM,0231,40510,40296,Seignosse,40,,,40296000AK0022,,,98,,,,,,,,,,1,,,,,,,,,,-1.373017,43.688469
2017-303817,2017-11-27,000001,Vente,798060,2,,ALL DE KILLARNEY,0209,40510,40296,Seignosse,40,,,40296000BN0298,,,,,,,,,,,,,0,1,Maison,130,6,S,sols,,,1082,-1.422322,43.689546
2017-303818,2017-11-25,000001,Vente,141000,,,POURLETS,B051,40230,40317,Tosse,40,,,40317000AD0230,,,2,,7,,,,,,,,2,1,Maison,70,3,,,,,,-1.330364,43.700271
2017-303819,2017-11-25,000001,Vente,215000,2,,ALL DE LA CROIX DU NOBLE,1635,40140,40310,Soustons,40,,,40310000BW0487,,,,,,,,,,,,,0,1,Maison,92,4,S,sols,,,708,-1.337275,43.74912
2017-303820,2017-11-06,000001,Vente,670000,150,,AV DE COUTRINES,0156,40150,40304,Soorts-Hossegor,40,,,40304000BD0049,,,,,,,,,,,,,0,1,Maison,100,3,S,sols,,,800,-1.419754,43.664875
2017-303820,2017-11-06,000001,Vente,670000,150,,AV DE COUTRINES,0156,40150,40304,Soorts-Hossegor,40,,,40304000BD0049,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,S,sols,,,800,-1.419754,43.664875
2017-303820,2017-11-06,000001,Vente,670000,150,,AV DE COUTRINES,0156,40150,40304,Soorts-Hossegor,40,,,40304000BD0049,,,,,,,,,,,,,0,1,Maison,100,3,AG,terrains d'agrément,,,1220,-1.419754,43.664875
2017-303820,2017-11-06,000001,Vente,670000,150,,AV DE COUTRINES,0156,40150,40304,Soorts-Hossegor,40,,,40304000BD0049,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,40,0,AG,terrains d'agrément,,,1220,-1.419754,43.664875
2017-303821,2017-11-07,000001,Vente,29100,524,,AV DU BORN,0020,40170,40157,Lit-et-Mixe,40,,,40157000AB1129,,,166,12.99,,,,,,,,,1,2,Appartement,13,1,,,,,,-1.246043,44.034344
2017-303822,2017-11-21,000001,Vente,140000,400,,RTE DE LA LANDE DU CASSOU,0275,40300,40132,Labatut,40,,,401320000B1352,,,,,,,,,,,,,0,1,Maison,93,4,S,sols,,,800,-1.006796,43.555211
2017-303822,2017-11-21,000001,Vente,140000,400,,RTE DE LA LANDE DU CASSOU,0275,40300,40132,Labatut,40,,,401320000B1352,,,,,,,,,,,,,0,1,Maison,93,4,AG,terrains d'agrément,,,752,-1.006796,43.555211
2017-303823,2017-11-07,000001,Vente,120000,,,RUE PASCAL DUPRAT,0480,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AB0884,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.053182,43.722173
2017-303823,2017-11-07,000001,Vente,120000,,,RUE PASCAL DUPRAT,0480,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AB0884,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.053182,43.722173
2017-303823,2017-11-07,000001,Vente,120000,,,RUE PASCAL DUPRAT,0480,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AB0884,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.053182,43.722173
2017-303823,2017-11-07,000001,Vente,120000,,,RUE PASCAL DUPRAT,0480,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AB0884,,,1,65.31,,,,,,,,,1,1,Maison,60,3,,,,,,-1.053182,43.722173
2017-303824,2017-11-27,000001,Vente,141000,,,POURLETS,B051,40230,40317,Tosse,40,,,40317000AD0230,,,3,70.13,8,,,,,,,,2,1,Maison,70,3,,,,,,-1.330364,43.700271
2017-303825,2017-11-22,000001,Vente,235000,177,,RUE DE LA PLATRIERE,0265,40350,40183,Mimbaste,40,,,401830000H1073,,,,,,,,,,,,,0,1,Maison,109,6,S,sols,,,1207,-0.976219,43.647901
2017-303825,2017-11-22,000001,Vente,235000,,,BOURG,B015,40350,40183,Mimbaste,40,,,401830000H1197,,,,,,,,,,,,,0,,,,,J,jardins,,,706,-0.976088,43.647819
2017-303825,2017-11-22,000001,Vente,235000,,,BOURG,B015,40350,40183,Mimbaste,40,,,401830000H1198,,,,,,,,,,,,,0,,,,,J,jardins,,,294,-0.975946,43.64792
2017-303826,2017-11-18,000001,Vente,476,,,LATARE,B055,40290,40186,Misson,40,,,401860000B0483,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1031,-0.951767,43.592945
2017-303826,2017-11-18,000001,Vente,476,,,LATARE,B055,40290,40186,Misson,40,,,401860000B0484,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,68,-0.952257,43.592938
2017-303826,2017-11-18,000001,Vente,476,,,COUDET,B028,40290,40186,Misson,40,,,401860000B0517,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,3960,-0.951845,43.593302
2017-303827,2017-11-27,000001,Vente,481000,2099,,MAISONVIEILLE,B086,40140,40310,Soustons,40,,,40310000AS0342,,,,,,,,,,,,,0,1,Maison,274,10,S,sols,,,1020,-1.27811,43.764751
2017-303827,2017-11-27,000001,Vente,481000,2099,,MAISONVIEILLE,B086,40140,40310,Soustons,40,,,40310000AS0342,,,,,,,,,,,,,0,1,Maison,274,10,AG,terrains d'agrément,,,3990,-1.27811,43.764751
2017-303828,2017-11-20,000001,Vente,250000,1,,CLOS D ARNAUTON,A021,40530,40133,Labenne,40,,,401330000A1648,,,20,105.15,,,,,,,,,1,1,Maison,100,4,S,sols,,,400,-1.408613,43.615527
2017-303829,2017-11-30,000001,Vente,331250,37,,AV DE LA GARE,0306,40150,40304,Soorts-Hossegor,40,,,40304000BM0100,,,16,,9,64.47,,,,,,,2,2,Appartement,67,3,,,,,,-1.427875,43.65941
2017-303830,2017-11-21,000001,Vente,1104,,,BARICHAUT,B009,40350,40233,Pouillon,40,,,40233000AC0354,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,552,-1.004986,43.603234
2017-303831,2017-11-23,000001,Vente,246000,35,,RUE DU SEGRAT,0890,40440,40209,Ondres,40,,,40209000AT0148,,,2,71.78,,,,,,,,,1,1,Maison,76,3,,,,,,-1.450815,43.560983
2017-303832,2017-11-18,000001,Vente,1524,,,BEL-AIR,B009,40290,40186,Misson,40,,,401860000C0124,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,5578,-0.962399,43.591564
2017-303833,2017-11-29,000001,Vente,101000,,,POURLETS,B051,40230,40317,Tosse,40,,,40317000AD0397,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,622,-1.327701,43.700466
2017-303834,2017-11-24,000001,Vente,257000,64,,RTE DE PORT DE LANNE,0260,40300,40256,Saint-Étienne-d'Orthe,40,,,40256000ZE0041,,,,,,,,,,,,,0,1,Maison,167,5,AG,terrains d'agrément,,,1500,-1.179135,43.584647
2017-303834,2017-11-24,000001,Vente,257000,64,,RTE DE PORT DE LANNE,0260,40300,40256,Saint-Étienne-d'Orthe,40,,,40256000ZE0041,,,,,,,,,,,,,0,1,Maison,167,5,S,sols,,,500,-1.179135,43.584647
2017-303835,2017-09-15,000001,Vente,305000,12,,RUE DU MILHOC,0198,40230,40291,Saubion,40,,,402910000B1119,,,,,,,,,,,,,0,1,Maison,104,4,S,sols,,,565,-1.348713,43.66662
2017-303836,2017-11-21,000001,Vente,508,,,BARICHAUT,B009,40350,40233,Pouillon,40,,,40233000AC0352,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,254,-1.005185,43.602922
2017-303837,2017-11-23,000001,Vente,100500,109,,AV JEAN JAURES,1340,40220,40312,Tarnos,40,,,40312000AM0209,,,54,44.67,,,,,,,,,1,2,Appartement,47,2,,,,,,-1.489996,43.535199
2017-303838,2017-12-06,000001,Vente,2493306,,,POUY,B056,40990,40283,Saint-Vincent-de-Paul,40,,,40283000AB1337,,,,,,,,,,,,,0,,,,,T,terres,,,6361,-1.003221,43.742918
2017-303839,2017-11-18,000001,Vente,260000,,,QUARTIER BONAMOUR,B053,40130,40065,Capbreton,40,,,40065000AP0042,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,766,-1.430786,43.645594
2017-303840,2017-11-27,000001,Vente,59000,,,LE BOURG,B011,40260,40075,Castets,40,,,40075000AI0078,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1035,-1.138376,43.882529
2017-303841,2017-11-21,000001,Vente,1,,,LESBACHES,B003,40440,40209,Ondres,40,,,40209000AT0175,,,,,,,,,,,,,0,,,,,T,terres,,,9,,
2017-303842,2017-10-30,000001,Vente,95870.18,124,,RES DOMAINE GOLF DE PINSOLLE,A048,40140,40310,Soustons,40,,,40310000CP0350,,,53,35.86,,,,,,,,,1,2,Appartement,36,2,,,,,,-1.405845,43.768299
2017-303843,2017-11-23,000001,Vente,155000,,,RUE FRINGON,1200,40220,40312,Tarnos,40,,,40312000AK1280,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,463,-1.475277,43.542856
2017-303844,2017-11-20,000001,Vente,240000,29,B,AV DU 1 MAI,1495,40220,40312,Tarnos,40,,,40312000AB0950,,,2,84.29,4,,,,,,,,2,1,Maison,70,5,,,,,,-1.465682,43.552541
2017-303845,2017-11-20,000001,Vente,333130,47,,RUE DE LA MONTAGNE,0275,40530,40133,Labenne,40,,,40133000AM0472,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,452,-1.435045,43.593364
2017-303846,2017-11-07,000001,Vente,30015,,,LOUISE,B029,40170,40154,Lévignacq,40,,,401540000F0290,,,,,,,,,,,,,0,,,,,L,landes,,,1000,-1.154054,43.973323
2017-303846,2017-11-07,000001,Vente,30015,,,LOUISE,B029,40170,40154,Lévignacq,40,,,401540000F0290,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,11786,-1.154054,43.973323
2017-303846,2017-11-07,000001,Vente,30015,,,LOUISE,B029,40170,40154,Lévignacq,40,,,401540000F0315,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1550,-1.158801,43.970924
2017-303846,2017-11-07,000001,Vente,30015,,,LOUISE,B029,40170,40154,Lévignacq,40,,,401540000F0317,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,10260,-1.161166,43.972461
2017-303846,2017-11-07,000001,Vente,30015,,,LOUISE,B029,40170,40154,Lévignacq,40,,,401540000F0319,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,4030,-1.161945,43.972343
2017-303846,2017-11-07,000001,Vente,30015,,,LOUISE,B029,40170,40154,Lévignacq,40,,,401540000F0320,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2437,-1.162424,43.972083
2017-303846,2017-11-07,000001,Vente,30015,,,LOUISE,B029,40170,40154,Lévignacq,40,,,401540000F0321,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,4299,-1.163027,43.972007
2017-303847,2017-11-28,000001,Vente,196300,26,,CHE DE LABACHOTTE,0200,40290,40214,Ossages,40,,,402140000A0871,,,,,,,,,,,,,0,1,Maison,94,5,J,jardins,,,1319,-0.88288,43.560811
2017-303847,2017-11-28,000001,Vente,196300,26,,CHE DE LABACHOTTE,0200,40290,40214,Ossages,40,,,402140000A0871,,,,,,,,,,,,,0,1,Maison,94,5,S,sols,,,700,-0.88288,43.560811
2017-303848,2017-11-29,000001,Vente,300000,2005,G,MANCAMP,B088,40140,40310,Soustons,40,,,40310000BV0215,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,745,0,S,sols,,,1600,-1.3295,43.743542
2017-303848,2017-11-29,000001,Vente,300000,2005,S,MANCAMP,B088,40140,40310,Soustons,40,,,40310000BV0231,,,,,,,,,,,,,0,1,Maison,99,4,S,sols,,,1491,-1.329932,43.743574
2017-303849,2017-11-08,000001,Vente,25000,3,,BD DU GENERAL DE GAULLE,0210,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AB0566,,,,,,,,,,,,,0,1,Maison,47,3,S,sols,,,23,-1.051324,43.722124
2017-303850,2017-11-17,000001,Vente,60000,,,TAMBOURIN,B020,40230,40129,Josse,40,,,401290000A0395,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1365,-1.238502,43.642332
2017-303851,2017-11-08,000001,Vente,46000,1,,BD DU GENERAL DE GAULLE,0210,40990,40279,Saint-Paul-lès-Dax,40,,,40279000AB0565,,,,,,,,,,,,,0,1,Maison,47,4,S,sols,,,22,-1.05137,43.722136
